SOUID,    DATE,   TG, Q_TG
107054,19621202,   22,    0
107054,19621203,   15,    0
107054,19621204,  -44,    0
107054,19621205,  -37,    0
107054,19621206,  -41,    0
107054,19621207,   23,    0
107054,19621208,   44,    0
107054,19621209,   70,    0
107054,19621210,   55,    0
107054,19621211,   58,    0
107054,19621212,   18,    0
107054,19621213,   18,    0
107054,19621214,   57,    0
107054,19621215,   79,    0
107054,19621216,   72,    0
107054,19621217,   43,    0
107054,19621218,   52,    0
107054,19621219,   45,    0
107054,19621220,   46,    0
107054,19621221,   62,    0
107054,19621222,   28,    0
107054,19621223,  -14,    0
107054,19621224,  -13,    0
107054,19621225,  -14,    0
107054,19621226,  -34,    0
107054,19621227,  -24,    0
107054,19621228,   -2,    0
107054,19621229,  -14,    0
107054,19621230,   -6,    0
107054,19621231,    2,    0
107054,19630101,   -6,    0
107054,19630102,  -10,    0
107054,19630103,   -5,    0
107054,19630104,    8,    0
107054,19630105,    8,    0
107054,19630106,   12,    0
107054,19630107,    0,    0
107054,19630108,    4,    0
107054,19630109,  -14,    0
107054,19630110,   -8,    0
107054,19630111,  -31,    0
107054,19630112,  -48,    0
107054,19630113,  -59,    0
107054,19630114,  -30,    0
107054,19630115,  -12,    0
107054,19630116,   -2,    0
107054,19630117,  -37,    0
107054,19630118,  -26,    0
107054,19630119,  -32,    0
107054,19630120,  -33,    0
107054,19630121,  -22,    0
107054,19630122,  -46,    0
107054,19630123,  -75,    0
107054,19630124,  -89,    0
107054,19630125,  -50,    0
107054,19630126,  -31,    0
107054,19630127,    7,    0
107054,19630128,   24,    0
107054,19630129,   18,    0
107054,19630130,    8,    0
107054,19630131,   -6,    0
107054,19630201,  -18,    0
107054,19630202,  -40,    0
107054,19630203,  -22,    0
107054,19630204,  -18,    0
107054,19630205,  -18,    0
107054,19630206,   -4,    0
107054,19630207,    5,    0
107054,19630208,   28,    0
107054,19630209,   14,    0
107054,19630210,    6,    0
107054,19630211,    6,    0
107054,19630212,   10,    0
107054,19630213,   22,    0
107054,19630214,    0,    0
107054,19630215,   13,    0
107054,19630216,    3,    0
107054,19630217,   13,    0
107054,19630218,    5,    0
107054,19630219,   -1,    0
107054,19630220,   -4,    0
107054,19630221,    8,    0
107054,19630222,   12,    0
107054,19630223,   10,    0
107054,19630224,  -10,    0
107054,19630225,  -12,    0
107054,19630226,   16,    0
107054,19630227,   20,    0
107054,19630228,   33,    0
107054,19630301,   22,    0
107054,19630302,   30,    0
107054,19630303,   30,    0
107054,19630304,   56,    0
107054,19630305,   66,    0
107054,19630306,  106,    0
107054,19630307,  114,    0
107054,19630308,   93,    0
107054,19630309,   69,    0
107054,19630310,   90,    0
107054,19630311,   74,    0
107054,19630312,   64,    0
107054,19630313,   48,    0
107054,19630314,   75,    0
107054,19630315,  115,    0
107054,19630316,  107,    0
107054,19630317,   86,    0
107054,19630318,  104,    0
107054,19630319,   86,    0
107054,19630320,   80,    0
107054,19630321,   40,    0
107054,19630322,   31,    0
107054,19630323,   34,    0
107054,19630324,   48,    0
107054,19630325,   78,    0
107054,19630326,   75,    0
107054,19630327,   68,    0
107054,19630328,   62,    0
107054,19630329,   62,    0
107054,19630330,   56,    0
107054,19630331,   54,    0
107054,19630401,   53,    0
107054,19630402,   95,    0
107054,19630403,   86,    0
107054,19630404,   58,    0
107054,19630405,   48,    0
107054,19630406,   78,    0
107054,19630407,   82,    0
107054,19630408,   87,    0
107054,19630409,   98,    0
107054,19630410,   94,    0
107054,19630411,  103,    0
107054,19630412,   64,    0
107054,19630413,   62,    0
107054,19630414,   92,    0
107054,19630415,  106,    0
107054,19630416,  123,    0
107054,19630417,   90,    0
107054,19630418,  106,    0
107054,19630419,  111,    0
107054,19630420,   91,    0
107054,19630421,  120,    0
107054,19630422,  117,    0
107054,19630423,  128,    0
107054,19630424,  106,    0
107054,19630425,   92,    0
107054,19630426,  105,    0
107054,19630427,  116,    0
107054,19630428,  141,    0
107054,19630429,  133,    0
107054,19630430,  110,    0
107054,19630501,   96,    0
107054,19630502,   74,    0
107054,19630503,  100,    0
107054,19630504,   96,    0
107054,19630505,  115,    0
107054,19630506,   94,    0
107054,19630507,  118,    0
107054,19630508,  120,    0
107054,19630509,  124,    0
107054,19630510,  104,    0
107054,19630511,  120,    0
107054,19630512,  104,    0
107054,19630513,  120,    0
107054,19630514,   98,    0
107054,19630515,   94,    0
107054,19630516,  114,    0
107054,19630517,  142,    0
107054,19630518,  108,    0
107054,19630519,   99,    0
107054,19630520,  104,    0
107054,19630521,  122,    0
107054,19630522,  110,    0
107054,19630523,   98,    0
107054,19630524,  114,    0
107054,19630525,  126,    0
107054,19630526,  138,    0
107054,19630527,  139,    0
107054,19630528,  112,    0
107054,19630529,  105,    0
107054,19630530,  168,    0
107054,19630531,  184,    0
107054,19630601,  198,    0
107054,19630602,  166,    0
107054,19630603,  152,    0
107054,19630604,  160,    0
107054,19630605,  154,    0
107054,19630606,  184,    0
107054,19630607,  190,    0
107054,19630608,  192,    0
107054,19630609,  190,    0
107054,19630610,  191,    0
107054,19630611,  172,    0
107054,19630612,  190,    0
107054,19630613,  145,    0
107054,19630614,  132,    0
107054,19630615,  143,    0
107054,19630616,  149,    0
107054,19630617,  178,    0
107054,19630618,  162,    0
107054,19630619,  122,    0
107054,19630620,  164,    0
107054,19630621,  175,    0
107054,19630622,  170,    0
107054,19630623,  140,    0
107054,19630624,  144,    0
107054,19630625,  142,    0
107054,19630626,  137,    0
107054,19630627,  142,    0
107054,19630628,  144,    0
107054,19630629,  142,    0
107054,19630630,  144,    0
107054,19630701,  158,    0
107054,19630702,  156,    0
107054,19630703,  172,    0
107054,19630704,  146,    0
107054,19630705,  150,    0
107054,19630706,  142,    0
107054,19630707,  144,    0
107054,19630708,  146,    0
107054,19630709,  154,    0
107054,19630710,  156,    0
107054,19630711,  154,    0
107054,19630712,  150,    0
107054,19630713,  150,    0
107054,19630714,  146,    0
107054,19630715,  169,    0
107054,19630716,  172,    0
107054,19630717,  151,    0
107054,19630718,  154,    0
107054,19630719,  170,    0
107054,19630720,  198,    0
107054,19630721,  176,    0
107054,19630722,  198,    0
107054,19630723,  220,    0
107054,19630724,  184,    0
107054,19630725,  164,    0
107054,19630726,  144,    0
107054,19630727,  154,    0
107054,19630728,  160,    0
107054,19630729,  184,    0
107054,19630730,  201,    0
107054,19630731,  187,    0
107054,19630801,  185,    0
107054,19630802,  202,    0
107054,19630803,  162,    0
107054,19630804,  155,    0
107054,19630805,  190,    0
107054,19630806,  170,    0
107054,19630807,  146,    0
107054,19630808,  174,    0
107054,19630809,  164,    0
107054,19630810,  178,    0
107054,19630811,  174,    0
107054,19630812,  160,    0
107054,19630813,  158,    0
107054,19630814,  152,    0
107054,19630815,  146,    0
107054,19630816,  144,    0
107054,19630817,  135,    0
107054,19630818,  149,    0
107054,19630819,  134,    0
107054,19630820,  143,    0
107054,19630821,  140,    0
107054,19630822,  170,    0
107054,19630823,  158,    0
107054,19630824,  168,    0
107054,19630825,  148,    0
107054,19630826,  170,    0
107054,19630827,  148,    0
107054,19630828,  132,    0
107054,19630829,  138,    0
107054,19630830,  131,    0
107054,19630831,  149,    0
107054,19630901,  152,    0
107054,19630902,  168,    0
107054,19630903,  158,    0
107054,19630904,  128,    0
107054,19630905,  140,    0
107054,19630906,  128,    0
107054,19630907,  118,    0
107054,19630908,  138,    0
107054,19630909,  124,    0
107054,19630910,  137,    0
107054,19630911,  132,    0
107054,19630912,  136,    0
107054,19630913,  132,    0
107054,19630914,  148,    0
107054,19630915,  165,    0
107054,19630916,  150,    0
107054,19630917,  169,    0
107054,19630918,  154,    0
107054,19630919,  152,    0
107054,19630920,  138,    0
107054,19630921,  142,    0
107054,19630922,  160,    0
107054,19630923,  144,    0
107054,19630924,  150,    0
107054,19630925,  118,    0
107054,19630926,  148,    0
107054,19630927,  124,    0
107054,19630928,  106,    0
107054,19630929,  140,    0
107054,19630930,  122,    0
107054,19631001,  111,    0
107054,19631002,   80,    0
107054,19631003,  100,    0
107054,19631004,  113,    0
107054,19631005,  109,    0
107054,19631006,   98,    0
107054,19631007,  119,    0
107054,19631008,  140,    0
107054,19631009,  100,    0
107054,19631010,  126,    0
107054,19631011,  129,    0
107054,19631012,  155,    0
107054,19631013,  120,    0
107054,19631014,   79,    0
107054,19631015,  110,    0
107054,19631016,  124,    0
107054,19631017,  122,    0
107054,19631018,  126,    0
107054,19631019,  132,    0
107054,19631020,  136,    0
107054,19631021,  127,    0
107054,19631022,  128,    0
107054,19631023,  145,    0
107054,19631024,  116,    0
107054,19631025,  116,    0
107054,19631026,  126,    0
107054,19631027,  108,    0
107054,19631028,   90,    0
107054,19631029,   91,    0
107054,19631030,   88,    0
107054,19631031,   88,    0
107054,19631101,  115,    0
107054,19631102,  110,    0
107054,19631103,  114,    0
107054,19631104,  117,    0
107054,19631105,  116,    0
107054,19631106,   96,    0
107054,19631107,  103,    0
107054,19631108,  102,    0
107054,19631109,   93,    0
107054,19631110,  120,    0
107054,19631111,  122,    0
107054,19631112,  110,    0
107054,19631113,   62,    0
107054,19631114,   60,    0
107054,19631115,   63,    0
107054,19631116,   60,    0
107054,19631117,   72,    0
107054,19631118,  102,    0
107054,19631119,  128,    0
107054,19631120,   73,    0
107054,19631121,   63,    0
107054,19631122,   90,    0
107054,19631123,   90,    0
107054,19631124,  116,    0
107054,19631125,   80,    0
107054,19631126,   82,    0
107054,19631127,   76,    0
107054,19631128,   53,    0
107054,19631129,   54,    0
107054,19631130,   34,    0
107054,19631201,   54,    0
107054,19631202,   70,    0
107054,19631203,   67,    0
107054,19631204,   67,    0
107054,19631205,   44,    0
107054,19631206,   44,    0
107054,19631207,   44,    0
107054,19631208,   16,    0
107054,19631209,   -1,    0
107054,19631210,   22,    0
107054,19631211,   32,    0
107054,19631212,   42,    0
107054,19631213,   22,    0
107054,19631214,   14,    0
107054,19631215,    0,    0
107054,19631216,   12,    0
107054,19631217,   16,    0
107054,19631218,   20,    0
107054,19631219,    2,    0
107054,19631220,  -14,    0
107054,19631221,  -14,    0
107054,19631222,   -8,    0
107054,19631223,   -6,    0
107054,19631224,  -10,    0
107054,19631225,   16,    0
107054,19631226,   46,    0
107054,19631227,   28,    0
107054,19631228,   38,    0
107054,19631229,   68,    0
107054,19631230,   54,    0
107054,19631231,   58,    0
107054,19640101,   52,    0
107054,19640102,   39,    0
107054,19640103,   38,    0
107054,19640104,   18,    0
107054,19640105,   34,    0
107054,19640106,   38,    0
107054,19640107,   11,    0
107054,19640108,   41,    0
107054,19640109,   52,    0
107054,19640110,   50,    0
107054,19640111,   30,    0
107054,19640112,    4,    0
107054,19640113,    4,    0
107054,19640114,    4,    0
107054,19640115,   31,    0
107054,19640116,   28,    0
107054,19640117,   10,    0
107054,19640118,    2,    0
107054,19640119,   10,    0
107054,19640120,   38,    0
107054,19640121,   26,    0
107054,19640122,   38,    0
107054,19640123,   34,    0
107054,19640124,   36,    0
107054,19640125,   -8,    0
107054,19640126,    8,    0
107054,19640127,   52,    0
107054,19640128,   60,    0
107054,19640129,   52,    0
107054,19640130,   57,    0
107054,19640131,   73,    0
107054,19640201,   88,    0
107054,19640202,   85,    0
107054,19640203,   96,    0
107054,19640204,   50,    0
107054,19640205,   34,    0
107054,19640206,   -3,    0
107054,19640207,    4,    0
107054,19640208,   18,    0
107054,19640209,   22,    0
107054,19640210,   33,    0
107054,19640211,   60,    0
107054,19640212,   48,    0
107054,19640213,   58,    0
107054,19640214,   40,    0
107054,19640215,   50,    0
107054,19640216,   24,    0
107054,19640217,   18,    0
107054,19640218,   20,    0
107054,19640219,   12,    0
107054,19640220,   18,    0
107054,19640221,   14,    0
107054,19640222,   38,    0
107054,19640223,   50,    0
107054,19640224,   92,    0
107054,19640225,   88,    0
107054,19640226,   92,    0
107054,19640227,   97,    0
107054,19640228,   93,    0
107054,19640229,   52,    0
107054,19640301,   49,    0
107054,19640302,   34,    0
107054,19640303,   41,    0
107054,19640304,   22,    0
107054,19640305,   28,    0
107054,19640306,   20,    0
107054,19640307,    8,    0
107054,19640308,   21,    0
107054,19640309,   32,    0
107054,19640310,   39,    0
107054,19640311,   52,    0
107054,19640312,   54,    0
107054,19640313,   96,    0
107054,19640314,   91,    0
107054,19640315,   39,    0
107054,19640316,   14,    0
107054,19640317,   24,    0
107054,19640318,   34,    0
107054,19640319,   53,    0
107054,19640320,   84,    0
107054,19640321,   96,    0
107054,19640322,   90,    0
107054,19640323,   80,    0
107054,19640324,   95,    0
107054,19640325,   86,    0
107054,19640326,   60,    0
107054,19640327,   53,    0
107054,19640328,   63,    0
107054,19640329,   46,    0
107054,19640330,   42,    0
